dci,medicamento,pdf_url,info_pdf
Brometo de glicopirrónio + Formoterol,Bevespi Aerosphere,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=c8297180523e11e9b079b7862f3b7604,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Brometo de glicopirrónio + Indacaterol,Ultibro Breezhaler,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=68aab0c010c711e3b03df5d083bfbf86,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Brometo de ipratrópio,Atrovent Unidose,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=27f427606d5b11e2b874c997939efb76,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Brometo de ipratrópio + Salbutamol,Combivent Unidose,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=e3b139406c8c11e2a53cd65926d366ea,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Brometo de otilónio,Spasmomen,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=9dbff9906d5811e2bf70dd6f93d85899,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Brometo de pinavério,Dicetel,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=50e1c4306d5f11e2855de215952ff0e1,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Brometo de piridostigmina,Mestinon,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=9c6dcd906c8811e29087c57d8cc92b77,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Brometo de tiotrópio,Braltus,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=bec054c070d811e4bab697898ca77846,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Brometo de umeclidínio,Incruse Ellipta,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=690b3170d5f211e398a18cd9da940e6c,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Brometo de umeclidínio + Vilanterol,Anoro Ellipta,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=72d55b00b9ae11e39c86c2c3fe21a15a,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Bromexina,Basiflux,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=8cf1a4106d9411e2a703f8736fd5f3fa,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Bromocriptina,Parlodel,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=3d6156906d6511e2bcb8cd50b5314a71,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Bromofenac,Yellox,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=a35493006da011e28dfde4f681fd9e60,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Brotizolam,Lendormin,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=d53b92d06d6211e2975e8167dfab7d3f,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Budesonida,Budesonida Farmoz,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=7289c7506d8b11e297bfb5dd5a753b18,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Budesonida + Formoterol,Gibiter Easyhaler,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=9e0c8b90ea9011e4a32d8685b3b93801,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Budesonida + Formoterol + Brometo de glicopirrónio,Riltrava Aerosphere,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=c198245dbb434f21a8d09d00ee780d73,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Buprenorfina,Buprenorfina Ratiopharm,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=185650a06e5d11e2a1d79cc620a27ee5,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Buprenorfina + Naloxona,Buprenorfina + Naloxona Generis,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=17454790b33e11e7b2bcc0c37f634ada,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Bupropiom,Bupropiom Generis,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=dc80374065e311e5bba9f93fc01b2883,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Bupropiom + Naltrexona,Mysimba,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=b5c638c0b3a511e4a5beb5d6f74403ef,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Buspirona,Buspirona Orion,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=bca1d5b99d4649799be10e619ef207c2,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Butilescopolamina,Buscopan,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=893defe06d5d11e2971681735f30eb54,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Butilescopolamina + Paracetamol,Buscopan Compositum N,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=8b5055206d5d11e2aa54f4daefb38847,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Butirato de hidrocortisona,Locoid Lipocreme,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=b6f8d7c06d5711e29174f5012d263121,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Cabergolina,Dostinex,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=92985de06c8711e29eccb036b1e36bd0,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Calcifediol,Vitodê,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=67d784b0fb4911e5a819d8b9bc0516f0,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Calcitriol,Rocaltrol,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=6239c0a06d6611e2939d975c463cce73,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Canabidiol (CBD),Satalliv,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=fcacee5292a14482b9fbb1d127c27a23,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Canagliflozina,Invokana,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=f2c7ea0055bb11e3b925975432a5d32c,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Candesartan + Amlodipina + Atorvastatina,Cardix,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=e60671c163f1334fe050a8c034290263,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Candesartan + Amlodipina + Hidroclorotiazida,Tensilfort,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=22618d787bb74f038663954264efbd8b,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Candesartan + Hidroclorotiazida,Candesartan + Hidroclorotiazida Zentiva,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=45a8e6906da311e2b8bec9875078abcb,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Carbocisteína,Finatux,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=79c815606d6011e296bfe23788830367,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Carbocisteína + Sobrerol,Niflux,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=6d2478406d6411e283028583330f047a,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Carbonato de cálcio + Colecalciferol,Calcium D Sandoz,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=30c5f4a06d5a11e2933984731337bf9f,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Carbonato de di-hidróxido de alumínio e sódio + Dimeticone,Kompensan Trieffect,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=991096c06d6211e2917f91f0cfeda3ee,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Carbómero,Liposic,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=49e7a4e06da711e29830fd1d22895f82,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Cariprazina,Reagila,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=7d948cd06d5311e7969cb2f4be643c21,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Carmelose,Celluvisc,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=aadd2c206d5711e29daa9ce062b4d9c8,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Carteolol,Physioglau 1%,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=3db546806db311e28f3eedb4c91a6233,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Carvedilol,Carvedilol Mylan,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=071933a06db011e2a7c5a5b5cad04391,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Cassia angustifolia (fruto) + Ispagula (mucilagem) + Plantago ovata (sementes),Agiolax,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=d04858f06d5b11e2a635c8b391ed943e,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Cefaclor,Ceclor,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=fbc168306c8611e2a3deef2eba95c77c,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Cefixima,Cefixima Neocef 100 mg/5 ml Pó para Suspensão Oral,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=a4b761806d5711e2991b80275f71f192,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Cefotaxima,Cefotaxima Labesfal 500 mg Pó para solução injectável IM/IV,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=e7b808806d5d11e2be8283c0ece83556,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Cefoxitina,Cefoxitina Basi,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=c0e4e1c0b00511e7b1bf8365d4806399,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Cefradina,Cefradur,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=f0b5d2506d5d11e2a186b2b3d06d87cd,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Ceftarolina fosamilo,Zinforo,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=bbb9d9006e5911e2b862918ca083e1ff,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Ceftriaxona,Ceftriaxona Labesfal 500 mg Pó e Solvente para Solução Injectável (IM),http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=ffaadcb06d5d11e28644cb6934c71503,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Cefuroxima,Cefuroxima Generis,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=cef825305a7211e7b636c85f5c5ae7f1,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Celecoxib,Celecoxib Generis,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=4131872094d411e4a4058b45c7127452,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Cetirizina,Cetirizina Baldacci 1 mg/ml Solução oral,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=5a4123706db611e29791a14cf1c1044a,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Cetoconazol,Cetoconazol Folicalm,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=663646006d8f11e2898ec61dd39cb50d,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Cetoprofeno,Profenid,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=ebcb26206d6511e2b265db5c38dea565,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Cetorolac,Acular,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=5d597f206c8611e29700c0c7013badc7,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Cetotifeno,Zaditen,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=f3f45a806d6811e28de1b0f00a482145,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Ciamemazina,Tercian,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=951d71506d6711e2a5de833095a81506,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Ácido fólico + Cianocobalamina,Neobefol,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=3e2d76006dae11e2ba138154e7265e93,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Cianocobalamina + Piridoxina + Tiamina,Neurobion,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=677f01306d6411e2aedb8836ca66e2e2,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Ciclobenzaprina,Flexiban,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=a1c471306d6011e29e88ecd263dac0e8,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Ciclopentolato,Midriodavi,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=ddfd21806d6311e2a0c5f18d693a0c0d,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Ciclopirox,Mycoster,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=f86d5d506d5911e29c65fe551d76f889,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Cimicifuga racemosa (rizoma),Femmlux,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=6cb6c0e0552411e88ce88690978033a6,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Cinarizina,Stugeron,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=20908f206d6711e2b6efe65c880a8a6d,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Cinarizina + Dimenidrinato,Movin,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=1f4b4d90d9df11e3a1d2b443649e7f08,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Cinchocaína,Nupercainal,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=b12909706d6411e2a4d8bbeba3580fea,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
Ciproterona,Ciproterona Generis 50 mg Comprimidos,http://extranet.infarmed.pt/INFOMED-fo/detalhes-medicamento.xhtml?med_guid=3f7167b06dae11e2853ebfe43ba3c0d0,"{""resumo"": ""Não foi possível localizar o folheto informativo na página de detalhe.""}"
